******************************
Namespace(board=True, cfg='./configs/incremental_herding_kd.yaml', debug=False, detector='yolo', device=device(type='cuda', index=0), dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='30', gpus=[0], launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/30-incremental_herding_kd.yaml/', world_size=4)
******************************
{'ANIMAL_CLASS_BASE': ['cat', 'dog', 'cow'], 'ANIMAL_CLASS_INCREMENTAL': ['horse', 'sheep'], 'INCREMENTAL_STEP': 1, 'MEMORY': 1000, 'MEMORY_TYPE': 'growing', 'SAMPLING': {'STRATERGY': 'cluster', 'CLUSTER_SAMPLING': 'random', 'N_CLUSTERS': 40}, 'DATASET': {'DATA_ROOT': '/media2/het/Incremental_pose/data/', 'IMAGES': '/media2/het/Incremental_pose/data/cropped_images/', 'ANNOT': '/media2/het/Incremental_pose/data/updated_df.csv'}, 'DATA_PRESET': {'TYPE': 'simple', 'SIGMA': 2, 'NUM_JOINTS': 17, 'IMAGE_SIZE': [512, 512], 'HEATMAP_SIZE': [128, 128]}, 'MODEL': {'TYPE': 'FastPose', 'PRETRAINED': '', 'TRY_LOAD': '', 'NUM_DECONV_FILTERS': [128, 128], 'NUM_LAYERS': 50}, 'LOSS': {'TYPE': 'MSELoss'}, 'DETECTOR': {'NAME': 'yolo', 'CONFIG': 'detector/yolo/cfg/yolov3-spp.cfg', 'WEIGHTS': 'detector/yolo/data/yolov3-spp.weights', 'NMS_THRES': 0.6, 'CONFIDENCE': 0.05}, 'TRAIN': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'WORLD_SIZE': 4, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 20, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [4]}, 'TRAIN_INCREMENTAL': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 10, 'KD_LOSS': False, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [19]}, 'FILE_NAME': 'incremental_herding_kd.yaml'}
******************************
Create new model
=> init weights
############# Starting Base Training with base classes ['cat', 'dog', 'cow'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Base_Train-0 epoch | loss:0.00018075 | acc:0.2860
##### Epoch 0 | Loss: 0.0003377357788849622 | acc: 0.39322696262781565 #####
############# Starting Epoch 1 | LR: 0.0001 #############
Base_Train-1 epoch | loss:0.00015828 | acc:0.4612
##### Epoch 1 | Loss: 0.0003194472810719162 | acc: 0.4805555109852173 #####
############# Starting Epoch 2 | LR: 0.0001 #############
Base_Train-2 epoch | loss:0.00014202 | acc:0.5535
##### Epoch 2 | Loss: 0.0002918829850386828 | acc: 0.5526130142596383 #####
############# Starting Epoch 3 | LR: 0.0001 #############
Base_Train-3 epoch | loss:0.00012210 | acc:0.6218
##### Epoch 3 | Loss: 0.00027334922924637794 | acc: 0.580595444018063 #####
############# Starting Epoch 4 | LR: 0.0001 #############
Base_Train-4 epoch | loss:0.00010657 | acc:0.6657
##### Epoch 4 | Loss: 0.00025195523630827665 | acc: 0.6208488122260399 #####
############# Starting Epoch 5 | LR: 0.0001 #############
Base_Train-5 epoch | loss:0.00009445 | acc:0.7056
##### Epoch 5 | Loss: 0.00023366877576336265 | acc: 0.6607711523368066 #####
############# Starting Epoch 6 | LR: 0.0001 #############
Base_Train-6 epoch | loss:0.00008297 | acc:0.7635
##### Epoch 6 | Loss: 0.00021823619317729026 | acc: 0.7032547950533979 #####
############# Starting Epoch 7 | LR: 0.0001 #############
Base_Train-7 epoch | loss:0.00006961 | acc:0.8067
##### Epoch 7 | Loss: 0.00020088824385311455 | acc: 0.7313831024476792 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Base_Train-8 epoch | loss:0.00005917 | acc:0.8272
##### Epoch 8 | Loss: 0.00019363065075594932 | acc: 0.7393135882533581 #####
############# Starting Epoch 9 | LR: 0.0001 #############
Base_Train-9 epoch | loss:0.00005301 | acc:0.8445
##### Epoch 9 | Loss: 0.00017736665904521942 | acc: 0.7650934061855413 #####
############# Starting Epoch 10 | LR: 0.0001 #############
Base_Train-10 epoch | loss:0.00004770 | acc:0.8761
##### Epoch 10 | Loss: 0.00016890476399566978 | acc: 0.7937659550569907 #####
############# Starting Epoch 11 | LR: 0.0001 #############
Base_Train-11 epoch | loss:0.00004175 | acc:0.9036
##### Epoch 11 | Loss: 0.0001602598058525473 | acc: 0.8068774748454255 #####
############# Starting Epoch 12 | LR: 0.0001 #############
Base_Train-12 epoch | loss:0.00003607 | acc:0.9183
##### Epoch 12 | Loss: 0.00015002604050096124 | acc: 0.8148053482310005 #####
############# Starting Epoch 13 | LR: 0.0001 #############
Base_Train-13 epoch | loss:0.00003186 | acc:0.9307
##### Epoch 13 | Loss: 0.00014497520169243217 | acc: 0.828519463340892 #####
############# Starting Epoch 14 | LR: 0.0001 #############
Base_Train-14 epoch | loss:0.00002930 | acc:0.9430
##### Epoch 14 | Loss: 0.00014074656064622104 | acc: 0.8348251640154042 #####
############# Starting Epoch 15 | LR: 1e-05 #############
Base_Train-15 epoch | loss:0.00002225 | acc:0.9498
##### Epoch 15 | Loss: 0.00012062159657943994 | acc: 0.8496109045162912 #####
############# Starting Epoch 16 | LR: 0.0001 #############
Base_Train-16 epoch | loss:0.00002864 | acc:0.9484
##### Epoch 16 | Loss: 0.00014804732927586883 | acc: 0.8344017457103186 #####
############# Starting Epoch 17 | LR: 0.0001 #############
Base_Train-17 epoch | loss:0.00002627 | acc:0.9516
##### Epoch 17 | Loss: 0.00013264172594062984 | acc: 0.8456719420317977 #####
############# Starting Epoch 18 | LR: 0.0001 #############
Base_Train-18 epoch | loss:0.00002106 | acc:0.9564
##### Epoch 18 | Loss: 0.00012494917609728873 | acc: 0.8539965652608429 #####
############# Starting Epoch 19 | LR: 0.0001 #############
Base_Train-19 epoch | loss:0.00002001 | acc:0.9576
##### Epoch 19 | Loss: 0.00012586472439579666 | acc: 0.8487588233360442 #####
#######################################################################################################################
############# Starting Incremental Training step 0 with incremental classes ['horse'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Incremental_Train0-0 epoch | loss:0.00013747 | acc:0.6428
##### Evaluating on class 0 Epoch 0 | Loss: 0.000149602594319731 | acc: 0.8366728206288897 #####
##### Evaluating on class 1 Epoch 0 | Loss: 0.0003159927437081933 | acc: 0.6309867806771832 #####
