******************************
Namespace(board=True, cfg='./configs/incremental_herding_kd.yaml', debug=False, detector='yolo', device=device(type='cuda', index=0), dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='31', gpus=[0], launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/31-incremental_herding_kd.yaml/', world_size=4)
******************************
{'ANIMAL_CLASS_BASE': ['cat', 'dog', 'cow'], 'ANIMAL_CLASS_INCREMENTAL': ['horse', 'sheep'], 'INCREMENTAL_STEP': 1, 'MEMORY': 1000, 'MEMORY_TYPE': 'growing', 'SAMPLING': {'STRATERGY': 'cluster', 'CLUSTER_SAMPLING': 'random', 'N_CLUSTERS': 50}, 'DATASET': {'DATA_ROOT': '/media2/het/Incremental_pose/data/', 'IMAGES': '/media2/het/Incremental_pose/data/cropped_images/', 'ANNOT': '/media2/het/Incremental_pose/data/updated_df.csv'}, 'DATA_PRESET': {'TYPE': 'simple', 'SIGMA': 2, 'NUM_JOINTS': 17, 'IMAGE_SIZE': [512, 512], 'HEATMAP_SIZE': [128, 128]}, 'MODEL': {'TYPE': 'FastPose', 'PRETRAINED': '', 'TRY_LOAD': '', 'NUM_DECONV_FILTERS': [128, 128], 'NUM_LAYERS': 50}, 'LOSS': {'TYPE': 'MSELoss'}, 'DETECTOR': {'NAME': 'yolo', 'CONFIG': 'detector/yolo/cfg/yolov3-spp.cfg', 'WEIGHTS': 'detector/yolo/data/yolov3-spp.weights', 'NMS_THRES': 0.6, 'CONFIDENCE': 0.05}, 'TRAIN': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'WORLD_SIZE': 4, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 20, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [4]}, 'TRAIN_INCREMENTAL': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 10, 'KD_LOSS': False, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [19]}, 'FILE_NAME': 'incremental_herding_kd.yaml'}
******************************
Create new model
=> init weights
############# Starting Base Training with base classes ['cat', 'dog', 'cow'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Base_Train-0 epoch | loss:0.00018061 | acc:0.2880
##### Epoch 0 | Loss: 0.0003351941122673452 | acc: 0.40104053642529824 #####
############# Starting Epoch 1 | LR: 0.0001 #############
Base_Train-1 epoch | loss:0.00015804 | acc:0.4644
##### Epoch 1 | Loss: 0.00031502198544330895 | acc: 0.48705623884291893 #####
############# Starting Epoch 2 | LR: 0.0001 #############
Base_Train-2 epoch | loss:0.00014120 | acc:0.5543
##### Epoch 2 | Loss: 0.00029083542176522315 | acc: 0.5476323975471415 #####
############# Starting Epoch 3 | LR: 0.0001 #############
Base_Train-3 epoch | loss:0.00012074 | acc:0.6264
##### Epoch 3 | Loss: 0.0002650522510521114 | acc: 0.5930371782333628 #####
############# Starting Epoch 4 | LR: 0.0001 #############
Base_Train-4 epoch | loss:0.00010516 | acc:0.6719
##### Epoch 4 | Loss: 0.0002491086779627949 | acc: 0.6218439988543308 #####
############# Starting Epoch 5 | LR: 0.0001 #############
Base_Train-5 epoch | loss:0.00009332 | acc:0.7232
##### Epoch 5 | Loss: 0.000231633210205473 | acc: 0.6703482781203156 #####
############# Starting Epoch 6 | LR: 0.0001 #############
Base_Train-6 epoch | loss:0.00007946 | acc:0.7778
##### Epoch 6 | Loss: 0.00021460223069880158 | acc: 0.7034889913819928 #####
############# Starting Epoch 7 | LR: 0.0001 #############
Base_Train-7 epoch | loss:0.00006644 | acc:0.8115
##### Epoch 7 | Loss: 0.00019767017511185259 | acc: 0.7297264983579644 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Base_Train-8 epoch | loss:0.00005815 | acc:0.8282
##### Epoch 8 | Loss: 0.00018544631893746555 | acc: 0.7416747471657887 #####
############# Starting Epoch 9 | LR: 0.0001 #############
Base_Train-9 epoch | loss:0.00005224 | acc:0.8384
##### Epoch 9 | Loss: 0.00017391364963259548 | acc: 0.7555333939929736 #####
############# Starting Epoch 10 | LR: 0.0001 #############
Base_Train-10 epoch | loss:0.00004837 | acc:0.8459
##### Epoch 10 | Loss: 0.00017212943930644542 | acc: 0.7607074858199981 #####
############# Starting Epoch 11 | LR: 0.0001 #############
Base_Train-11 epoch | loss:0.00004401 | acc:0.8566
##### Epoch 11 | Loss: 0.00015942398749757558 | acc: 0.7758886793861857 #####
############# Starting Epoch 12 | LR: 0.0001 #############
Base_Train-12 epoch | loss:0.00004098 | acc:0.8806
##### Epoch 12 | Loss: 0.00015803481801413 | acc: 0.7962279535856482 #####
############# Starting Epoch 13 | LR: 0.0001 #############
Base_Train-13 epoch | loss:0.00003603 | acc:0.9108
##### Epoch 13 | Loss: 0.0001470597489969805 | acc: 0.8165890355184219 #####
############# Starting Epoch 14 | LR: 0.0001 #############
Base_Train-14 epoch | loss:0.00003072 | acc:0.9276
##### Epoch 14 | Loss: 0.00014052492042537779 | acc: 0.8228436738680143 #####
############# Starting Epoch 15 | LR: 1e-05 #############
Base_Train-15 epoch | loss:0.00002336 | acc:0.9385
##### Epoch 15 | Loss: 0.00012229658022988588 | acc: 0.84048910720099 #####
############# Starting Epoch 16 | LR: 0.0001 #############
Base_Train-16 epoch | loss:0.00002842 | acc:0.9432
##### Epoch 16 | Loss: 0.00014909157471265644 | acc: 0.8308346256765796 #####
############# Starting Epoch 17 | LR: 0.0001 #############
Base_Train-17 epoch | loss:0.00002822 | acc:0.9501
##### Epoch 17 | Loss: 0.00013106864935252815 | acc: 0.8469580207561955 #####
############# Starting Epoch 18 | LR: 0.0001 #############
Base_Train-18 epoch | loss:0.00002156 | acc:0.9562
##### Epoch 18 | Loss: 0.00012586770753841847 | acc: 0.8522129555845329 #####
############# Starting Epoch 19 | LR: 0.0001 #############
Base_Train-19 epoch | loss:0.00002014 | acc:0.9589
##### Epoch 19 | Loss: 0.0001228310284204781 | acc: 0.8536969032504449 #####
#######################################################################################################################
############# Starting Incremental Training step 0 with incremental classes ['horse'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Incremental_Train0-0 epoch | loss:0.00013674 | acc:0.6463
##### Evaluating on class 0 Epoch 0 | Loss: 0.00014143245061859488 | acc: 0.8442617735152812 #####
##### Evaluating on class 1 Epoch 0 | Loss: 0.00032744690543040633 | acc: 0.5990005651383359 #####
