******************************
Namespace(board=True, cfg='./configs/incremental_herding_kd.yaml', debug=False, detector='yolo', device=device(type='cuda', index=0), dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='35', gpus=[0], launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/35-incremental_herding_kd.yaml/', world_size=4)
******************************
{'ANIMAL_CLASS_BASE': ['cat', 'dog', 'cow'], 'ANIMAL_CLASS_INCREMENTAL': ['horse', 'sheep'], 'INCREMENTAL_STEP': 1, 'MEMORY': 1000, 'MEMORY_TYPE': 'growing', 'SAMPLING': {'STRATERGY': 'cluster', 'CLUSTER_SAMPLING': 'std', 'N_CLUSTERS': 10}, 'DATASET': {'DATA_ROOT': '/media2/het/Incremental_pose/data/', 'IMAGES': '/media2/het/Incremental_pose/data/cropped_images/', 'ANNOT': '/media2/het/Incremental_pose/data/updated_df.csv'}, 'DATA_PRESET': {'TYPE': 'simple', 'SIGMA': 2, 'NUM_JOINTS': 17, 'IMAGE_SIZE': [512, 512], 'HEATMAP_SIZE': [128, 128]}, 'MODEL': {'TYPE': 'FastPose', 'PRETRAINED': '', 'TRY_LOAD': '', 'NUM_DECONV_FILTERS': [128, 128], 'NUM_LAYERS': 50}, 'LOSS': {'TYPE': 'MSELoss'}, 'DETECTOR': {'NAME': 'yolo', 'CONFIG': 'detector/yolo/cfg/yolov3-spp.cfg', 'WEIGHTS': 'detector/yolo/data/yolov3-spp.weights', 'NMS_THRES': 0.6, 'CONFIDENCE': 0.05}, 'TRAIN': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'WORLD_SIZE': 4, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 20, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [4]}, 'TRAIN_INCREMENTAL': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 10, 'KD_LOSS': False, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [19]}, 'FILE_NAME': 'incremental_herding_kd.yaml'}
******************************
Create new model
=> init weights
############# Starting Base Training with base classes ['cat', 'dog', 'cow'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Base_Train-0 epoch | loss:0.00018091 | acc:0.2834
##### Epoch 0 | Loss: 0.00033252331195399165 | acc: 0.40013834406318793 #####
############# Starting Epoch 1 | LR: 0.0001 #############
Base_Train-1 epoch | loss:0.00015872 | acc:0.4601
##### Epoch 1 | Loss: 0.00031108787516131997 | acc: 0.48681298906609516 #####
############# Starting Epoch 2 | LR: 0.0001 #############
Base_Train-2 epoch | loss:0.00014240 | acc:0.5512
##### Epoch 2 | Loss: 0.0002895647194236517 | acc: 0.5400595166718813 #####
############# Starting Epoch 3 | LR: 0.0001 #############
Base_Train-3 epoch | loss:0.00012260 | acc:0.6195
##### Epoch 3 | Loss: 0.0002657605509739369 | acc: 0.5813520506996885 #####
############# Starting Epoch 4 | LR: 0.0001 #############
Base_Train-4 epoch | loss:0.00010649 | acc:0.6676
##### Epoch 4 | Loss: 0.0002516700769774616 | acc: 0.6040809312414916 #####
############# Starting Epoch 5 | LR: 0.0001 #############
Base_Train-5 epoch | loss:0.00009524 | acc:0.7087
##### Epoch 5 | Loss: 0.00023540503752883524 | acc: 0.6482310736211175 #####
############# Starting Epoch 6 | LR: 0.0001 #############
Base_Train-6 epoch | loss:0.00008256 | acc:0.7663
##### Epoch 6 | Loss: 0.00021401325648184866 | acc: 0.6959224458522969 #####
############# Starting Epoch 7 | LR: 0.0001 #############
Base_Train-7 epoch | loss:0.00006868 | acc:0.8062
##### Epoch 7 | Loss: 0.0002001093525905162 | acc: 0.7173386414259681 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Base_Train-8 epoch | loss:0.00005895 | acc:0.8272
##### Epoch 8 | Loss: 0.00019032425188925117 | acc: 0.73400914229652 #####
############# Starting Epoch 9 | LR: 0.0001 #############
Base_Train-9 epoch | loss:0.00005293 | acc:0.8367
##### Epoch 9 | Loss: 0.00018018780974671245 | acc: 0.7440799028620187 #####
############# Starting Epoch 10 | LR: 0.0001 #############
Base_Train-10 epoch | loss:0.00004867 | acc:0.8450
##### Epoch 10 | Loss: 0.00017124981968663633 | acc: 0.7570636461677702 #####
############# Starting Epoch 11 | LR: 0.0001 #############
Base_Train-11 epoch | loss:0.00004574 | acc:0.8526
##### Epoch 11 | Loss: 0.00016920098278205842 | acc: 0.7613608755345147 #####
############# Starting Epoch 12 | LR: 0.0001 #############
Base_Train-12 epoch | loss:0.00004143 | acc:0.8765
##### Epoch 12 | Loss: 0.00015954251284711063 | acc: 0.7875160887188648 #####
############# Starting Epoch 13 | LR: 0.0001 #############
Base_Train-13 epoch | loss:0.00003716 | acc:0.9075
##### Epoch 13 | Loss: 0.00015001706196926534 | acc: 0.8130135850145146 #####
############# Starting Epoch 14 | LR: 0.0001 #############
Base_Train-14 epoch | loss:0.00003221 | acc:0.9271
##### Epoch 14 | Loss: 0.00014328269753605127 | acc: 0.8198374585552366 #####
############# Starting Epoch 15 | LR: 1e-05 #############
Base_Train-15 epoch | loss:0.00002356 | acc:0.9419
##### Epoch 15 | Loss: 0.00012468884233385324 | acc: 0.8363365437416743 #####
############# Starting Epoch 16 | LR: 0.0001 #############
Base_Train-16 epoch | loss:0.00002899 | acc:0.9445
##### Epoch 16 | Loss: 0.00014964700676500797 | acc: 0.8311222597645006 #####
############# Starting Epoch 17 | LR: 0.0001 #############
Base_Train-17 epoch | loss:0.00002870 | acc:0.9500
##### Epoch 17 | Loss: 0.00013304043386597186 | acc: 0.8397539577710937 #####
############# Starting Epoch 18 | LR: 0.0001 #############
Base_Train-18 epoch | loss:0.00002166 | acc:0.9571
##### Epoch 18 | Loss: 0.00012616293679457158 | acc: 0.8463743009668254 #####
############# Starting Epoch 19 | LR: 0.0001 #############
Base_Train-19 epoch | loss:0.00002034 | acc:0.9596
##### Epoch 19 | Loss: 0.00012704556866083294 | acc: 0.8470844564800571 #####
#######################################################################################################################
############# Starting Incremental Training step 0 with incremental classes ['horse'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Incremental_Train0-0 epoch | loss:0.00013685 | acc:0.6505
##### Evaluating on class 0 Epoch 0 | Loss: 0.00015003870066720992 | acc: 0.8380288233219902 #####
##### Evaluating on class 1 Epoch 0 | Loss: 0.00030848802998661995 | acc: 0.6354512583542189 #####
##### Evaluating on all classes Epoch 0 | Loss: 0.00017844003741629422 | acc: 0.8017177503560691 #####
############# Starting Epoch 1 | LR: 0.0001 #############
Incremental_Train0-1 epoch | loss:0.00008951 | acc:0.8113
##### Evaluating on class 0 Epoch 1 | Loss: 0.00015694349713157862 | acc: 0.8301125664247917 #####
##### Evaluating on class 1 Epoch 1 | Loss: 0.00025593125610612333 | acc: 0.7176087046660768 #####
##### Evaluating on all classes Epoch 1 | Loss: 0.00017468664736952633 | acc: 0.809946779883135 #####
############# Starting Epoch 2 | LR: 0.0001 #############
Incremental_Train0-2 epoch | loss:0.00006180 | acc:0.8787
##### Evaluating on class 0 Epoch 2 | Loss: 0.00015859026461839676 | acc: 0.8261584377217828 #####
##### Evaluating on class 1 Epoch 2 | Loss: 0.00021251603902783245 | acc: 0.769577359452553 #####
##### Evaluating on all classes Epoch 2 | Loss: 0.00016825618513394147 | acc: 0.816016546333902 #####
############# Starting Epoch 3 | LR: 0.0001 #############
Incremental_Train0-3 epoch | loss:0.00004553 | acc:0.9137
##### Evaluating on class 0 Epoch 3 | Loss: 0.00016342720482498407 | acc: 0.8248343431033383 #####
##### Evaluating on class 1 Epoch 3 | Loss: 0.0001898361515486613 | acc: 0.7986139137672612 #####
##### Evaluating on all classes Epoch 3 | Loss: 0.0001681608846411109 | acc: 0.8201344548261172 #####
############# Starting Epoch 4 | LR: 0.0001 #############
Incremental_Train0-4 epoch | loss:0.00003505 | acc:0.9355
##### Evaluating on class 0 Epoch 4 | Loss: 0.00016832923574838787 | acc: 0.8138567994247509 #####
##### Evaluating on class 1 Epoch 4 | Loss: 0.00016951073484960943 | acc: 0.8221615236006685 #####
##### Evaluating on all classes Epoch 4 | Loss: 0.00016854098066687584 | acc: 0.8153453820600572 #####
############# Starting Epoch 5 | LR: 0.0001 #############
Incremental_Train0-5 epoch | loss:0.00002788 | acc:0.9490
##### Evaluating on class 0 Epoch 5 | Loss: 0.00016818687436170876 | acc: 0.8137311589030443 #####
##### Evaluating on class 1 Epoch 5 | Loss: 0.0001543611433589831 | acc: 0.8335628823897978 #####
##### Evaluating on all classes Epoch 5 | Loss: 0.00016570868319831789 | acc: 0.8172859017921793 #####
############# Starting Epoch 6 | LR: 0.0001 #############
Incremental_Train0-6 epoch | loss:0.00002265 | acc:0.9581
##### Evaluating on class 0 Epoch 6 | Loss: 0.00017015007324516773 | acc: 0.8106474187756941 #####
##### Evaluating on class 1 Epoch 6 | Loss: 0.0001448484545107931 | acc: 0.8432399549732175 #####
##### Evaluating on all classes Epoch 6 | Loss: 0.00016561489610467106 | acc: 0.8164894771507221 #####
############# Starting Epoch 7 | LR: 0.0001 #############
Incremental_Train0-7 epoch | loss:0.00001907 | acc:0.9641
##### Evaluating on class 0 Epoch 7 | Loss: 0.00017333349387627095 | acc: 0.8085346632205785 #####
##### Evaluating on class 1 Epoch 7 | Loss: 0.00014019115769769996 | acc: 0.8434839780210329 #####
##### Evaluating on all classes Epoch 7 | Loss: 0.00016739286365918815 | acc: 0.8147991630433016 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Incremental_Train0-8 epoch | loss:0.00001706 | acc:0.9684
##### Evaluating on class 0 Epoch 8 | Loss: 0.0001731910597300157 | acc: 0.807666319880442 #####
